ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),distance_km
0x1874 ,CHENRES03DEL02 ,29,4.6,13.091809,80.219104,13.111809,80.239104,24-03-2022,11:55:00,12:05:00,conditions Windy,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22,4.9668
0x93b7 ,SURRES19DEL01 ,25,4.6,21.149669,72.772629,21.219669,72.842629,4/4/2022,23:10:00,23:15:00,conditions Stormy,Low ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 19,13.2703
0xb6e6 ,MYSRES06DEL03 ,39,4.6,12.323994,76.626167,12.383994,76.686167,1/3/2022,19:50:00,20:05:00,conditions Fog,Jam ,1,Buffet ,motorcycle ,1,No ,NaN ,(min) 29,12.2685
0x4b23 ,COIMBRES17DEL03 ,28,5,11.026117,76.944652,11.116117,77.034652,31-03-2022,23:25:00,23:35:00,conditions Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 19,17.5916
0xa673 ,CHENRES17DEL03 ,35,4.9,13.045479,80.23311,13.075479,80.26311,15-03-2022,19:35:00,19:45:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20,5.9469
0x5b45 ,CHENRES02DEL01 ,30,4.7,13.086438,80.220672,13.196438,80.330672,12/3/2022,19:20:00,19:25:00,conditions Fog,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 35,23.1758
0xd3c6 ,KOLRES05DEL03 ,30,4,22.527893,88.368628,22.617893,88.458628,12/2/2022,21:20:00,21:25:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 39,20.9211
0xae5c ,BANGRES17DEL03 ,20,4.6,12.972532,77.608179,13.002532,77.638179,5/3/2022,18:30:00,18:45:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21,7.0599
0x8b76 ,MYSRES13DEL03 ,23,4.7,12.310972,76.659264,12.400972,76.749264,18-03-2022,18:15:00,18:25:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 18,17.0259
0xa791 ,BANGRES03DEL02 ,20,4.6,12.979166,77.640709,12.999166,77.660709,5/3/2022,8:35:00,8:45:00,conditions Windy,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 19,4.0049
0x112d ,VADRES19DEL03 ,25,4.7,22.311844,73.165081,22.341844,73.195081,5/4/2022,21:20:00,21:35:00,conditions Sandstorms,Jam ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 21,7.0276
0x1cf2 ,SURRES11DEL03 ,26,4.8,21.157735,72.768778,21.217735,72.828778,3/3/2022,22:40:00,22:50:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 11,11.0063
0x6eba ,HYDRES12DEL03 ,29,4.6,17.429585,78.392621,17.519585,78.482621,16-03-2022,17:15:00,17:25:00,conditions Fog,Medium ,0,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 38,22.4499
0x729b ,VADRES19DEL02 ,36,4.5,22.311844,73.165081,22.361844,73.215081,21-03-2022,20:20:00,20:30:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26,10.3332
0xcd61 ,KOCRES08DEL01 ,33,4.8,9.985497,76.276999,10.055497,76.346999,18-02-2022,17:10:00,17:15:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 40,14.3686
0xc40a ,ALHRES14DEL03 ,23,4.8,25.459775,81.834841,25.599775,81.974841,18-02-2022,18:20:00,18:35:00,conditions Sandstorms,Medium ,2,Buffet ,electric_scooter ,0,No ,Urban ,(min) 15,27.4822
0x3e27 ,BANGRES17DEL01 ,39,4.8,12.972532,77.608179,12.982532,77.618179,3/4/2022,9:35:00,9:40:00,conditions Cloudy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 17,2.3239
0x9e2b ,CHENRES18DEL03 ,24,4.7,12.981615,80.231598,13.071615,80.321598,10/3/2022,18:40:00,18:45:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 31,19.5054
0x1256 ,BANGRES01DEL03 ,25,4.7,12.933284,77.615428,12.963284,77.645428,15-03-2022,21:10:00,21:20:00,conditions Windy,Jam ,2,Snack ,scooter ,1,No ,Urban ,(min) 14,7.1321
0x63a6 ,HYDRES09DEL01 ,36,4.6,17.431668,78.408321,17.441668,78.418321,15-03-2022,9:10:00,9:20:00,conditions Cloudy,Low ,2,Meal ,motorcycle ,0,No ,Urban ,(min) 17,4.9238
0xab84 ,PUNERES19DEL02 ,33,4.7,18.563934,73.915367,18.583935,73.935367,7/3/2022,11:25:00,11:40:00,conditions Cloudy,High ,1,Drinks ,scooter ,1,No ,Urban ,(min) 29,7.1295
0xd41 ,MUMRES17DEL02 ,38,4.4,19.121999,72.908493,19.171999,72.958493,26-03-2022,23:20:00,23:30:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24,11.0688
0x3ff7 ,INDORES08DEL03 ,38,4.1,22.725748,75.898497,22.755747,75.928497,24-03-2022,22:35:00,22:45:00,conditions Windy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 25,5.5023
0x5e41 ,SURRES05DEL03 ,36,4.5,21.175104,72.804342,21.265104,72.894342,8/3/2022,18:55:00,19:00:00,conditions Windy,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 22,18.5216
0x76e8 ,MUMRES06DEL01 ,35,4.6,19.055831,72.833984,19.165831,72.943984,20-03-2022,22:35:00,22:40:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28,20.4754
0x3826 ,CHENRES01DEL02 ,25,4.8,13.005801,80.250744,13.025801,80.270744,15-03-2022,8:40:00,8:50:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 10,4.5197
0x5ee9 ,COIMBRES20DEL02 ,37,4.7,10.994136,76.963303,11.014136,76.983303,28-03-2022,11:30:00,11:45:00,conditions Sunny,High ,2,Snack ,scooter ,1,No ,Urban ,(min) 21,4.0856
0x4a92 ,PUNERES14DEL02 ,33,4.1,18.516216,73.842527,18.646216,73.972527,4/4/2022,18:20:00,18:35:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 43,24.4778
0xa366 ,RANCHIRES01DEL02 ,36,4.5,23.416792,85.316842,23.496792,85.396842,8/3/2022,20:20:00,20:25:00,conditions Sunny,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 20,15.892
0x7351 ,RANCHIRES08DEL01 ,32,4.7,23.353783,85.326967,23.423783,85.396967,25-03-2022,17:10:00,17:25:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 36,14.2385
0x2ad5 ,MUMRES19DEL02 ,37,3.5,19.131141,72.813074,19.26114,72.943074,18-03-2022,19:45:00,19:55:00,conditions Sandstorms,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 41,35.5456
0x6cf1 ,CHENRES04DEL02 ,35,4.4,13.02978,80.208812,13.10978,80.288812,18-03-2022,20:25:00,20:35:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,NaN ,(min) 32,14.6526
0x6bd0 ,BANGRES04DEL02 ,32,4.9,12.98041,77.640489,13.03041,77.690489,21-03-2022,17:50:00,17:55:00,conditions Cloudy,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 15,11.2014
0x9063 ,MYSRES19DEL01 ,38,4.8,12.334022,76.618203,12.344022,76.628203,13-03-2022,9:10:00,9:15:00,conditions Fog,Low ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 17,2.2092
0x5cff ,CHENRES09DEL01 ,24,4.4,13.044694,80.26147,13.114694,80.33147,27-03-2022,20:10:00,20:15:00,conditions Fog,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 41,12.3659
0x7fa8 ,HYDRES05DEL01 ,34,4.3,17.433809,78.386744,17.543809,78.496744,10/3/2022,20:40:00,20:50:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 44,30.6053
0x766 ,MUMRES03DEL01 ,NaN ,NaN ,19.22384,72.841347,19.26384,72.881347,26-03-2022,NaN ,14:40:00,conditions Sandstorms,High ,2,Buffet ,scooter ,1,No ,Urban ,(min) 22,8.9037
0x5e8e ,MUMRES010DEL01 ,27,4.7,19.003517,72.82765,19.043517,72.86765,13-03-2022,15:45:00,15:55:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28,7.5971
0xf3f ,MUMRES06DEL03 ,29,4.8,19.055831,72.833984,19.115831,72.893984,3/4/2022,21:15:00,21:30:00,conditions Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 11,11.8331
0xb13e ,JAPRES03DEL01 ,22,3.5,26.913483,75.803139,26.923483,75.813139,5/3/2022,11:20:00,11:35:00,conditions Sunny,High ,0,Drinks ,motorcycle ,1,Yes ,Metropolitian ,(min) 44,1.8903
0x7585 ,MUMRES02DEL02 ,28,3.3,19.221315,72.862381,19.301315,72.942381,8/3/2022,23:00:00,23:15:00,conditions Sunny,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 36,33.4872
0x384f ,VADRES13DEL02 ,36,5,22.310237,73.158921,22.390237,73.238921,2/3/2022,18:40:00,18:55:00,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 30,16.2697
0x326f ,MUMRES02DEL01 ,38,4.6,19.221315,72.862381,19.261315,72.902381,11/3/2022,15:10:00,15:15:00,conditions Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 33,8.9413
0xcabb ,KNPRES12DEL01 ,23,4.9,26.492106,80.327797,26.562106,80.397797,18-02-2022,23:50:00,23:55:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 19,16.1836
0x2a57 ,VADRES06DEL01 ,37,4.7,22.31279,73.170283,22.35279,73.210283,26-03-2022,15:50:00,15:55:00,conditions Fog,Medium ,2,Snack ,electric_scooter ,0,No ,Urban ,(min) 15,9.2541
0x827 ,HYDRES03DEL02 ,NaN ,NaN ,17.422819,78.449578,17.442819,78.469578,28-03-2022,NaN ,11:25:00,conditions Cloudy,High ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 31,5.5589
0xa490 ,PUNERES13DEL02 ,38,4.8,18.56245,73.916619,18.61245,73.966619,1/4/2022,17:25:00,17:40:00,conditions Sunny,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24,12.0625
0x40ac ,RANCHIRES13DEL01 ,25,4.7,23.374989,85.335486,23.484989,85.445486,4/3/2022,22:35:00,22:45:00,conditions Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 23,19.8707
0xba84 ,PUNERES20DEL01 ,22,4.9,18.592718,73.773572,18.632718,73.813572,1/3/2022,15:50:00,16:05:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 29,8.3903
0x2fd3 ,CHENRES15DEL01 ,34,4.6,13.026286,80.275235,13.096286,80.345235,4/3/2022,18:15:00,18:25:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 34,9.9492
0x5f7a ,RANCHIRES16DEL03 ,37,5,23.371292,85.327872,23.401292,85.357872,17-03-2022,20:55:00,21:05:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 36,5.4221
0xa7a5 ,SURRES16DEL01 ,25,5,21.160437,72.774209,21.200437,72.814209,26-03-2022,14:45:00,14:55:00,conditions Sunny,High ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 13,7.3471
0x3b4d ,JAPRES15DEL02 ,38,4.6,26.891191,75.802083,26.941191,75.852083,26-03-2022,21:55:00,22:10:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 32,11.2948
0x5a8e ,RANCHIRES11DEL02 ,32,5,23.359194,85.325447,23.489194,85.455447,12/3/2022,18:45:00,19:00:00,conditions Cloudy,Medium ,1,Snack ,scooter ,1,Yes ,Metropolitian ,(min) 39,24.1027
0x6355 ,MYSRES010DEL02 ,20,4.8,12.321214,76.621094,12.341214,76.641094,17-03-2022,10:35:00,10:40:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Urban ,(min) 10,5.2596
0xa53b ,INDORES18DEL02 ,31,4.8,22.753839,75.897429,22.803839,75.947429,1/4/2022,17:25:00,17:40:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 29,11.9563
0x6b96 ,MYSRES13DEL01 ,30,4.6,12.310972,76.659264,12.380972,76.729264,20-03-2022,21:10:00,21:15:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 25,13.4314
0x8a7 ,BANGRES11DEL01 ,NaN ,NaN ,12.934365,77.616155,13.004365,77.686155,20-03-2022,NaN ,18:15:00,conditions Fog,Medium ,2,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 37,15.161
0x1aa9 ,BANGRES02DEL01 ,25,4.8,12.970221,77.645396,13.010221,77.685396,5/3/2022,15:00:00,15:15:00,conditions Sandstorms,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 26,7.5761
0x7baa ,CHENRES15DEL02 ,23,4.6,13.026286,80.275235,13.106286,80.355235,14-03-2022,17:55:00,18:05:00,conditions Fog,Medium ,1,Meal ,scooter ,0,No ,Urban ,(min) 27,9.9492
0x289c ,RANCHIRES04DEL01 ,37,4.2,23.359033,85.325347,23.399033,85.365347,5/3/2022,16:15:00,16:25:00,conditions Stormy,Medium ,2,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 34,7.6004
0x152a ,MUMRES11DEL01 ,29,4.9,18.994237,72.825553,19.004237,72.835553,15-03-2022,8:20:00,8:35:00,conditions Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 16,3.8219
0x9671 ,SURRES07DEL02 ,29,4.8,21.170798,72.790489,21.300798,72.920489,2/4/2022,21:00:00,21:10:00,conditions Stormy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29,23.6733
0xbe36 ,SURRES07DEL01 ,25,2.7,21.170798,72.790489,21.240798,72.860489,6/4/2022,22:15:00,22:30:00,conditions Sunny,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 31,12.5654
0x45f9 ,SURRES04DEL01 ,35,4.7,21.173493,72.801953,21.283493,72.911953,4/3/2022,17:45:00,17:50:00,conditions Sunny,Medium ,2,Buffet ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 27,21.858
0xb463 ,RANCHIRES13DEL02 ,20,4.6,23.374989,85.335486,23.424989,85.385486,3/4/2022,21:45:00,21:55:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21,10.1886
0x9382 ,MYSRES01DEL03 ,22,4.7,12.311072,76.654878,12.401072,76.744878,2/3/2022,22:40:00,22:55:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28,16.2479
0x553c ,CHENRES20DEL01 ,31,4.7,12.975996,80.221898,13.045996,80.291898,23-03-2022,22:45:00,22:50:00,conditions Fog,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 42,13.7407
0x9b75 ,COIMBRES17DEL02 ,31,4.6,11.026117,76.944652,11.046117,76.964652,5/3/2022,10:30:00,10:35:00,conditions Windy,Low ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 29,4.6164
0xb7bf ,MYSRES20DEL01 ,26,4.6,12.337978,76.616792,12.447978,76.726792,29-03-2022,22:50:00,23:05:00,conditions Stormy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 17,22.6283
0xb298 ,VADRES010DEL02 ,20,3.5,22.310329,73.169083,22.440329,73.299083,31-03-2022,22:30:00,22:35:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 32,23.4691
0x3ba9 ,INDORES09DEL03 ,31,4.5,22.725835,75.887648,22.815835,75.977648,14-03-2022,21:20:00,21:30:00,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 24,19.0534
0x33cc ,HYDRES07DEL02 ,28,4.9,17.424114,78.347554,17.554114,78.477554,23-03-2022,19:50:00,19:55:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 20,33.5821
0xb91c ,HYDRES08DEL02 ,25,4.5,17.438263,78.397865,17.518263,78.477865,25-03-2022,22:40:00,22:45:00,conditions Stormy,Low ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 16,22.7668
0x5a5c ,VADRES19DEL02 ,28,4.1,22.311844,73.165081,22.331844,73.185081,26-03-2022,11:45:00,12:00:00,conditions Cloudy,High ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 32,4.4035
0x1731 ,JAPRES04DEL01 ,39,5,26.902328,75.794257,26.972328,75.864257,8/3/2022,17:35:00,17:45:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,NaN ,(min) 38,16.3818
0x6306 ,INDORES20DEL03 ,37,4,22.732225,75.874765,22.762225,75.904765,15-03-2022,23:40:00,23:50:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 32,5.986
0x5d18 ,VADRES20DEL02 ,24,4.9,22.311358,73.164798,22.331358,73.184798,28-03-2022,8:50:00,9:00:00,conditions Sandstorms,Low ,2,Drinks ,electric_scooter ,0,No ,Urban ,(min) 16,3.8782
0xbf5f ,GOARES15DEL02 ,25,NaN ,15.51315,73.78346,15.59315,73.86346,18-02-2022,17:40:00,17:55:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 23,19.4588
0x1a9a ,JAPRES06DEL01 ,27,4.7,26.911927,75.797282,26.921927,75.807282,11/3/2022,9:00:00,9:15:00,conditions Sunny,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 21,2.6257
0x2ea7 ,HYDRES19DEL01 ,22,4.7,17.458998,78.500366,17.468998,78.510366,24-03-2022,11:40:00,11:45:00,conditions Stormy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 32,2.1502
0x56fc ,MUMRES13DEL02 ,27,4.9,19.178321,72.834715,19.308321,72.964715,18-03-2022,18:35:00,18:45:00,conditions Fog,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 37,41.5167
0x3e6a ,RANCHIRES15DEL02 ,32,4.3,23.369746,85.33982,23.499746,85.46982,18-03-2022,19:55:00,20:10:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,3,No ,Metropolitian ,(min) 52,24.2818
0xc4a9 ,GOARES13DEL02 ,28,4.7,15.506205,73.766668,15.586205,73.846668,16-02-2022,21:55:00,22:00:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 26,16.5013
0xa3df ,MYSRES010DEL02 ,20,4.5,12.321214,76.621094,12.341214,76.641094,19-03-2022,8:35:00,8:45:00,conditions Fog,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17,5.2596
0x7ad2 ,MYSRES12DEL03 ,26,4.8,12.284747,76.625861,12.344747,76.685861,7/3/2022,17:40:00,17:50:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 15,14.2525
0x5f64 ,CHENRES09DEL01 ,31,4.7,13.044694,80.26147,13.154694,80.37147,29-03-2022,22:25:00,22:35:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 26,17.3914
0x5f11 ,MYSRES13DEL02 ,20,4.9,12.310972,76.659264,12.390972,76.739264,8/3/2022,19:35:00,19:50:00,conditions Fog,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 36,16.3549
0x44c6 ,MYSRES010DEL03 ,35,4.4,12.321214,76.621094,12.411214,76.711094,6/4/2022,18:20:00,18:25:00,conditions Stormy,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 39,19.901
0x8ecd ,COIMBRES010DEL02 ,20,4.9,11.003008,76.97544,11.133009,77.10544,25-03-2022,23:40:00,23:50:00,conditions Fog,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 24,25.6513
0xa8bf ,PUNERES02DEL01 ,27,4.9,18.55144,73.804855,18.56144,73.814855,1/3/2022,8:50:00,9:05:00,conditions Sunny,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17,2.4448
0xbd7d ,RANCHIRES17DEL01 ,38,4.4,23.374878,85.335739,23.444878,85.405739,14-03-2022,18:40:00,18:55:00,conditions Fog,Medium ,1,Snack ,scooter ,0,No ,Urban ,(min) 33,13.4677
0x4d7e ,CHENRES09DEL02 ,31,4.5,13.044694,80.26147,13.174694,80.39147,4/3/2022,20:25:00,20:30:00,conditions Sandstorms,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 41,21.0536
0x6d26 ,BANGRES03DEL03 ,21,4.8,12.979166,77.640709,13.069166,77.730709,29-03-2022,19:20:00,19:35:00,conditions Windy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 23,18.3805
0xb2e2 ,PUNERES08DEL02 ,27,4.6,18.53408,73.89852,18.66408,74.02852,20-03-2022,21:45:00,21:50:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,2,Yes ,Metropolitian ,(min) 42,28.7039
0xb284 ,SURRES14DEL02 ,24,4.7,21.157729,72.768726,21.207729,72.818726,30-03-2022,18:40:00,18:55:00,conditions Stormy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 21,9.9659
0x7f6f ,INDORES16DEL01 ,32,4.1,22.744648,75.894377,22.854648,76.004377,6/4/2022,23:30:00,23:35:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,2,No ,Urban ,(min) 37,21.7011
0xb9f8 ,CHENRES18DEL02 ,29,4.7,12.981615,80.231598,13.111615,80.361598,14-03-2022,22:10:00,22:20:00,conditions Sunny,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 28,19.0808
0x8207 ,INDORES13DEL01 ,38,4.7,22.745049,75.892471,22.755049,75.902471,13-03-2022,8:25:00,8:35:00,conditions Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 25,2.1273
0xdde9 ,LUDHRES11DEL03 ,25,4.9,30.893081,75.821495,31.033081,75.961495,18-02-2022,18:15:00,18:20:00,conditions Fog,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 31,38.8837
0x202d ,PUNERES08DEL02 ,29,4.5,18.53408,73.89852,18.61408,73.97852,10/3/2022,20:00:00,20:05:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,1,Yes ,Urban ,(min) 47,17.2794
0x75da ,JAPRES14DEL02 ,28,4.6,26.88842,75.800689,26.93842,75.850689,21-03-2022,19:30:00,19:40:00,conditions Fog,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 29,12.588
0x8aa9 ,MYSRES08DEL01 ,33,4.5,12.297954,76.665169,12.337954,76.705169,21-03-2022,15:35:00,15:45:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 30,8.6356
0xcce ,INDORES17DEL01 ,28,4.5,22.761226,75.887522,22.801226,75.927522,5/4/2022,14:50:00,14:55:00,conditions Sandstorms,High ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 16,8.7568
0x8ace ,MYSRES18DEL02 ,29,4.8,12.337928,76.617889,12.387928,76.667889,3/4/2022,19:35:00,19:50:00,conditions Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 26,13.0286
0x82da ,SURRES15DEL02 ,35,5,21.160522,72.771477,21.240522,72.851477,10/3/2022,17:20:00,17:35:00,conditions Cloudy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 32,13.7283
0x13f2 ,JAPRES20DEL01 ,38,4.3,26.956431,75.776649,27.066431,75.886649,23-03-2022,19:30:00,19:40:00,conditions Cloudy,Jam ,2,Buffet ,scooter ,2,No ,Metropolitian ,(min) 40,28.9375
0x786a ,SURRES13DEL01 ,37,3.8,21.170096,72.789122,21.240096,72.859122,4/4/2022,17:10:00,17:20:00,conditions Stormy,Medium ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 36,13.5175
0xa1ad ,MUMRES19DEL03 ,30,4.9,19.131141,72.813074,19.221141,72.903074,23-03-2022,22:10:00,22:15:00,conditions Windy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 25,20.1125
0xb5bc ,VADRES19DEL01 ,33,4,22.311844,73.165081,22.351844,73.205081,3/3/2022,13:55:00,14:05:00,conditions Sandstorms,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 32,9.1993
0x4e3e ,INDORES04DEL01 ,21,4.7,22.753659,75.903365,22.793659,75.943365,5/4/2022,15:35:00,15:50:00,conditions Windy,Medium ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 23,13.5199
0x2e8f ,CHENRES12DEL03 ,37,4.8,12.972793,80.249982,13.032793,80.309982,17-03-2022,17:45:00,18:00:00,conditions Sandstorms,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29,11.6433
0xbd5d ,MYSRES16DEL01 ,25,4.8,12.316967,76.603067,12.426967,76.713067,6/3/2022,17:20:00,17:25:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 28,23.4778
0xcd96 ,DEHRES07DEL03 ,35,4.9,30.362686,78.06889,30.392686,78.09889,17-02-2022,22:35:00,22:40:00,conditions Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 26,7.3546
0x9c06 ,PUNERES18DEL01 ,25,5,18.593481,73.785901,18.663481,73.855901,14-03-2022,22:25:00,22:30:00,conditions Fog,Low ,1,Buffet ,scooter ,0,No ,Urban ,(min) 26,14.1376
0x60c0 ,MUMRES09DEL01 ,23,4.9,18.994049,72.825203,19.004049,72.835203,13-03-2022,8:25:00,8:35:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 17,2.9916
0x80c ,COIMBRES02DEL02 ,26,4.6,11.022477,76.995667,11.042477,77.015667,24-03-2022,8:35:00,8:45:00,conditions Fog,Low ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 12,4.1055
0x17ec ,COIMBRES13DEL02 ,20,4,11.003669,76.976494,11.053669,77.026494,28-03-2022,19:30:00,19:35:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,(min) 33,13.179
0x6b63 ,JAPRES13DEL01 ,21,4.9,26.846156,75.8023,26.916156,75.8723,16-03-2022,22:55:00,23:10:00,conditions Stormy,Low ,2,Snack ,scooter ,1,No ,Urban ,(min) 11,13.5348
