ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x9644 ,MYSRES14DEL01 ,26,5,0,0,0.04,0.04,15-03-2022,13:30:00,13:40:00,conditions Sunny,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x8572 ,BANGRES17DEL02 ,35,4.6,12.972532,77.608179,13.052532,77.688179,31-03-2022,21:55:00,22:10:00,conditions Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 26
0xa3f5 ,MUMRES18DEL01 ,31,4.6,19.1093,72.825451,19.1193,72.835451,24-03-2022,8:50:00,8:55:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,Urban ,(min) 20
0x1551 ,INDORES010DEL02 ,20,4.9,22.75004,75.902847,22.88004,76.032847,27-03-2022,23:50:00,23:55:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x1873 ,HYDRES20DEL03 ,21,4.7,17.483216,78.552111,17.543216,78.612111,5/4/2022,17:15:00,17:30:00,conditions Cloudy,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 17
0x2609 ,JAPRES04DEL03 ,39,4.6,26.902328,75.794257,27.042328,75.934257,4/3/2022,17:40:00,17:45:00,conditions Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 42
0xd798 ,DEHRES09DEL02 ,30,4.6,30.332735,78.054222,30.462735,78.184222,12/2/2022,21:45:00,22:00:00,conditions Fog,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 45
0x333f ,PUNERES02DEL03 ,28,4.8,18.55144,73.804855,18.58144,73.834855,7/3/2022,17:25:00,17:40:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
0xa1c9 ,COIMBRES16DEL01 ,35,4.8,11.010375,76.95295,11.020375,76.96295,5/3/2022,8:35:00,8:40:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Urban ,(min) 16
0xd445 ,LUDHRES18DEL01 ,23,4.8,30.890184,75.829615,30.900184,75.839615,15-02-2022,10:40:00,10:50:00,conditions Sunny,Low ,1,Snack ,scooter ,0,No ,Urban ,(min) 23
0xae92 ,PUNERES06DEL02 ,25,4.4,18.546258,73.904337,18.566258,73.924337,11/3/2022,9:20:00,9:25:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 24
0x94fc ,VADRES12DEL02 ,24,4.8,0,0,0.13,0.13,10/3/2022,21:50:00,21:55:00,conditions Stormy,Jam ,0,Meal ,motorcycle ,0,No ,Urban ,(min) 27
0xd1ec ,KOCRES010DEL03 ,24,4.7,10.035573,76.336958,10.065573,76.366958,11/2/2022,17:50:00,18:00:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x5056 ,RANCHIRES18DEL01 ,32,5,23.351489,85.324253,23.361489,85.334253,1/4/2022,9:00:00,9:10:00,conditions Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x30f4 ,RANCHIRES13DEL03 ,22,4.7,23.374989,85.335486,23.464989,85.425486,10/3/2022,20:40:00,20:45:00,conditions Fog,Jam ,1,Meal ,scooter ,2,Yes ,Metropolitian ,(min) 39
0x5966 ,MUMRES09DEL03 ,38,4.8,18.994049,72.825203,19.054049,72.885203,7/3/2022,18:20:00,18:35:00,conditions Fog,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 29
0x563 ,BANGRES08DEL01 ,NaN ,NaN ,12.906229,77.596791,12.946229,77.636791,24-03-2022,NaN ,12:30:00,conditions Stormy,High ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 26
0x7571 ,JAPRES12DEL01 ,26,4.9,26.902908,75.792934,26.942908,75.832934,7/3/2022,15:00:00,15:05:00,conditions Sunny,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x841b ,BANGRES18DEL01 ,24,4.6,12.913041,77.683237,13.023041,77.793237,12/3/2022,22:30:00,22:40:00,conditions Sunny,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x186c ,PUNERES14DEL01 ,21,4.8,18.516216,73.842527,18.556216,73.882527,1/4/2022,13:10:00,13:20:00,conditions Sandstorms,High ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 25
0x3841 ,CHENRES01DEL02 ,27,4.8,13.005801,80.250744,13.025801,80.270744,3/3/2022,10:35:00,10:50:00,conditions Stormy,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x770f ,PUNERES010DEL01 ,35,4.5,18.539299,73.897902,18.609299,73.967902,2/3/2022,22:20:00,22:25:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 21
0x1e84 ,COIMBRES09DEL02 ,36,4.8,11.008638,76.984311,11.028638,77.004311,21-03-2022,8:40:00,8:50:00,conditions Fog,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x86a4 ,JAPRES04DEL03 ,22,4.6,26.902328,75.794257,26.962328,75.854257,17-03-2022,18:20:00,18:25:00,conditions Cloudy,Medium ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,(min) 15
0x63a1 ,PUNERES17DEL01 ,26,4.9,18.530963,73.828972,18.640963,73.938972,16-03-2022,18:20:00,18:30:00,conditions Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 42
0xa6a9 ,MYSRES12DEL02 ,36,5,12.284747,76.625861,12.364747,76.705861,6/3/2022,22:55:00,23:05:00,conditions Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 23
0xb79 ,MUMRES15DEL02 ,32,4.9,19.176269,72.836721,19.306269,72.966721,18-03-2022,20:15:00,20:20:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle ,3,Yes ,Urban ,(min) 51
0x642 ,INDORES09DEL03 ,NaN ,NaN ,22.725835,75.887648,22.785835,75.947648,13-03-2022,NaN ,21:25:00,conditions Stormy,Jam ,2,Meal ,scooter ,0,No ,Urban ,(min) 34
0xe21c ,KOLRES16DEL01 ,29,4.7,22.539129,88.365507,22.609129,88.435507,12/2/2022,19:00:00,19:15:00,conditions Cloudy,Medium ,2,Snack ,scooter ,1,No ,Urban ,(min) 29
0xa75b ,BANGRES07DEL02 ,38,4.8,12.978453,77.643685,12.998453,77.663685,13-03-2022,8:20:00,8:30:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xac71 ,MYSRES010DEL03 ,33,4.9,12.321214,76.621094,12.351214,76.651094,3/4/2022,20:40:00,20:55:00,conditions Stormy,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 32
0x188a ,CHENRES03DEL02 ,36,4.9,13.091809,80.219104,13.111809,80.239104,3/4/2022,8:20:00,8:30:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xccd2 ,GOARES11DEL02 ,22,4.7,15.544419,73.755736,15.594419,73.805736,11/2/2022,23:20:00,23:35:00,conditions Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 18
0xa74 ,PUNERES20DEL03 ,26,4.4,18.592718,73.773572,18.622718,73.803572,30-03-2022,23:25:00,23:30:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x2119 ,COIMBRES02DEL01 ,31,4.8,11.022477,76.995667,11.032477,77.005667,30-03-2022,10:40:00,10:55:00,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x9fc4 ,MUMRES07DEL01 ,37,4.8,19.091458,72.827808,19.101458,72.837808,3/4/2022,10:45:00,10:50:00,conditions Sunny,Low ,1,Meal ,scooter ,0,No ,Urban ,(min) 19
0x9095 ,COIMBRES12DEL01 ,34,5,11.000762,76.981876,11.070762,77.051876,2/3/2022,19:25:00,19:35:00,conditions Fog,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 40
0x1a21 ,BANGRES15DEL01 ,26,4.1,12.975377,77.696664,12.985377,77.706664,7/3/2022,9:10:00,9:20:00,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 17
0xb660 ,PUNERES14DEL02 ,35,4.5,18.516216,73.842527,18.646216,73.972527,12/3/2022,22:00:00,22:10:00,conditions Sandstorms,Jam ,2,Buffet ,scooter ,NaN ,No ,Metropolitian ,(min) 28
0x8fb1 ,PUNERES01DEL03 ,34,4.1,18.569156,73.774723,18.599156,73.804723,17-03-2022,17:20:00,17:30:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xc5cc ,KOCRES08DEL02 ,22,4.8,9.985497,76.276999,10.115497,76.406999,14-02-2022,18:25:00,18:35:00,conditions Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 24
0xb601 ,SURRES15DEL03 ,21,4.7,21.160522,72.771477,21.190522,72.801477,3/3/2022,18:25:00,18:35:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 25
0xd204 ,LUDHRES09DEL03 ,25,4.8,30.885814,75.786976,30.915814,75.816976,11/2/2022,23:55:00,0:00:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,NaN ,(min) 19
0x5ab5 ,COIMBRES010DEL03 ,24,4.4,11.003008,76.97544,11.093008,77.06544,12/3/2022,21:30:00,21:35:00,conditions Cloudy,Jam ,2,Buffet ,scooter ,2,Yes ,Urban ,(min) 40
0xae3b ,COIMBRES06DEL01 ,27,5,11.021278,76.995017,11.091278,77.065017,6/4/2022,22:10:00,22:15:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 23
0x8cac ,COIMBRES12DEL02 ,33,4.6,11.000762,76.981876,11.080762,77.061876,29-03-2022,19:25:00,19:40:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 40
0xb475 ,BANGRES04DEL01 ,22,3.1,12.98041,77.640489,13.09041,77.750489,6/4/2022,22:45:00,22:50:00,conditions Sunny,Low ,1,Buffet ,scooter ,2,No ,Metropolitian ,(min) 41
0x62af ,HYDRES18DEL01 ,24,4.8,17.450851,78.379347,17.490851,78.419347,26-03-2022,12:45:00,12:55:00,conditions Stormy,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xa3b8 ,CHENRES05DEL01 ,20,4.6,13.058616,80.264151,13.098616,80.304151,19-03-2022,15:35:00,15:50:00,conditions Sunny,Medium ,2,Snack ,scooter ,NaN ,No ,Metropolitian ,(min) 12
0xb3cf ,MUMRES17DEL02 ,26,4.5,19.121999,72.908493,19.171999,72.958493,1/3/2022,19:10:00,19:15:00,conditions Cloudy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 20
0xb822 ,COIMBRES18DEL01 ,36,4.6,11.02091,76.940432,11.03091,76.950432,26-03-2022,11:00:00,11:10:00,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 20
0x77ac ,SURRES05DEL03 ,32,4.9,21.175104,72.804342,21.265104,72.894342,6/3/2022,22:10:00,22:25:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0xc5f0 ,DEHRES06DEL03 ,33,4.8,30.361281,78.068022,30.501281,78.208022,12/2/2022,23:20:00,23:30:00,conditions Fog,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 30
0xe2a ,SURRES07DEL02 ,37,4.9,21.170798,72.790489,21.220798,72.840489,17-03-2022,18:40:00,18:55:00,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x532e ,CHENRES06DEL02 ,36,4.7,13.054347,80.257221,13.134347,80.337221,2/3/2022,17:25:00,17:40:00,conditions Sunny,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 16
0x2936 ,JAPRES05DEL01 ,39,4.6,26.905287,75.794592,27.015287,75.904592,29-03-2022,20:50:00,21:05:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 41
0x7572 ,MUMRES08DEL01 ,38,4.6,19.065838,72.832658,19.105838,72.872658,13-03-2022,15:25:00,15:40:00,conditions Cloudy,Medium ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 15
0x8915 ,CHENRES17DEL02 ,23,4.7,13.045479,80.23311,13.125479,80.31311,27-03-2022,20:35:00,20:50:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0xaacc ,PUNERES16DEL02 ,30,4.7,18.536718,73.830327,18.586718,73.880327,24-03-2022,20:10:00,20:25:00,conditions Windy,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 44
0xd0c5 ,DEHRES04DEL02 ,NaN ,NaN ,30.340722,78.060221,30.360722,78.080221,17-02-2022,NaN ,10:45:00,conditions NaN,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0xaa16 ,MUMRES11DEL01 ,28,4.7,18.994237,72.825553,19.004237,72.835553,5/4/2022,9:00:00,9:05:00,conditions Sunny,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 10
0x4c24 ,PUNERES15DEL01 ,28,4.9,18.636215,73.751081,18.646215,73.761081,5/3/2022,8:40:00,8:45:00,conditions Sunny,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x2b23 ,MUMRES17DEL01 ,30,4.1,19.121999,72.908493,19.131999,72.918493,26-03-2022,10:10:00,10:20:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 29
0x458c ,INDORES010DEL01 ,34,4.9,22.75004,75.902847,22.86004,76.012847,6/3/2022,17:25:00,17:30:00,conditions Fog,Medium ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 43
0x334c ,JAPRES12DEL03 ,35,5,26.902908,75.792934,26.962908,75.852934,17-03-2022,18:55:00,19:05:00,conditions Windy,Medium ,1,Snack ,scooter ,1,No ,Urban ,(min) 34
0x1806 ,VADRES01DEL01 ,39,4.6,22.307898,73.167788,22.347898,73.207788,9/3/2022,16:55:00,17:00:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xab24 ,COIMBRES010DEL02 ,38,3.8,11.003008,76.97544,11.133009,77.10544,23-03-2022,21:40:00,21:50:00,conditions Sunny,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 33
0x8efa ,MUMRES19DEL02 ,36,4.6,19.131141,72.813074,19.26114,72.943074,23-03-2022,21:35:00,21:40:00,conditions Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 45
0x1ce3 ,RANCHIRES03DEL01 ,33,4,0,0,0.04,0.04,30-03-2022,14:15:00,14:25:00,conditions Sandstorms,High ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33
0x26e0 ,PUNERES06DEL02 ,36,4.4,18.546258,73.904337,18.626258,73.984337,10/3/2022,21:25:00,21:40:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 51
0x143c ,RANCHIRES11DEL01 ,37,4.6,23.359194,85.325447,23.369194,85.335447,1/3/2022,10:40:00,10:55:00,conditions Fog,Low ,2,Meal ,motorcycle ,1,No ,Urban ,(min) 17
0x8f98 ,COIMBRES17DEL02 ,24,4.8,11.026117,76.944652,11.106117,77.024652,10/3/2022,18:20:00,18:25:00,conditions Sandstorms,Medium ,1,Buffet ,scooter ,0,No ,Urban ,(min) 26
0x7255 ,VADRES07DEL03 ,21,4.3,0,0,0.09,0.09,10/3/2022,17:25:00,17:35:00,conditions Fog,Medium ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,(min) 38
0x71a5 ,RANCHIRES14DEL02 ,32,4.8,0,0,0.02,0.02,7/3/2022,8:10:00,8:25:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0xa8d1 ,HYDRES17DEL01 ,30,4.8,17.451976,78.385883,17.461976,78.395883,1/4/2022,9:20:00,9:30:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x4de5 ,MUMRES17DEL01 ,20,4.4,19.121999,72.908493,19.231999,73.018493,2/4/2022,17:40:00,17:50:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xa37f ,MYSRES02DEL01 ,37,4.8,12.304569,76.643622,12.374569,76.713622,4/3/2022,23:00:00,23:05:00,conditions Stormy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 26
0x8dbc ,MYSRES15DEL02 ,30,4.7,12.352058,76.60665,12.432058,76.68665,8/3/2022,23:20:00,23:35:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xa06c ,CHENRES13DEL03 ,21,3.7,13.027018,80.254791,13.087018,80.314791,1/4/2022,19:40:00,19:50:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,3,No ,Metropolitian ,(min) 50
0x62c4 ,VADRES18DEL02 ,32,3.9,0,0,0.13,0.13,8/3/2022,20:00:00,20:15:00,conditions Windy,Jam ,1,Drinks ,scooter ,1,No ,NaN ,(min) 38
0x2095 ,CHENRES010DEL01 ,21,4.8,13.066762,80.251865,13.106762,80.291865,26-03-2022,12:20:00,12:30:00,conditions Stormy,High ,2,Meal ,electric_scooter ,0,No ,Urban ,(min) 17
0xbae8 ,MUMRES07DEL01 ,20,4.8,19.091458,72.827808,19.101458,72.837808,28-03-2022,11:35:00,11:50:00,conditions Cloudy,High ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xb921 ,MYSRES16DEL01 ,22,4.7,12.316967,76.603067,12.426967,76.713067,4/3/2022,21:15:00,21:25:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xd4d ,COIMBRES010DEL03 ,NaN ,NaN ,11.003008,76.97544,11.063009,77.03544,30-03-2022,NaN ,22:40:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 19
0xc755 ,BHPRES16DEL02 ,36,4.5,23.264015,77.408236,23.344015,77.488236,18-02-2022,20:20:00,20:35:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 44
0xda5f ,GOARES07DEL03 ,30,3.8,15.561295,73.749478,15.651295,73.839478,12/2/2022,23:25:00,23:35:00,conditions Fog,Low ,1,Drinks ,scooter ,1,No ,Urban ,(min) 35
0xc3a9 ,BHPRES010DEL01 ,25,4.7,23.266261,77.379605,23.336261,77.449605,16-02-2022,23:25:00,23:30:00,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xa910 ,VADRES15DEL03 ,33,4.8,0,0,0.09,0.09,27-03-2022,22:30:00,22:45:00,conditions Fog,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x23fb ,INDORES01DEL01 ,38,4.3,22.695207,75.866059,22.705207,75.876059,11/3/2022,9:30:00,9:40:00,conditions Stormy,Low ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 24
0xc2de ,BHPRES03DEL02 ,35,4.1,23.214294,77.435361,23.344294,77.565361,16-02-2022,22:50:00,22:55:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 42
0x4da4 ,BANGRES17DEL03 ,24,4.6,12.972532,77.608179,13.002532,77.638179,3/4/2022,17:35:00,17:40:00,conditions Fog,Medium ,1,Snack ,scooter ,0,No ,Urban ,(min) 13
0xa5b1 ,RANCHIRES07DEL03 ,33,4.9,23.359407,85.325055,23.419407,85.385055,17-03-2022,17:40:00,17:50:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x2918 ,MYSRES09DEL02 ,32,4.5,12.323194,76.630583,12.453194,76.760583,29-03-2022,22:35:00,22:50:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 28
0xb788 ,HYDRES13DEL03 ,20,4.2,17.431477,78.40035,17.521477,78.49035,25-03-2022,18:35:00,18:45:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,0,No ,NaN ,(min) 33
0x2741 ,MUMRES17DEL02 ,23,4.6,19.121999,72.908493,19.201999,72.988493,31-03-2022,17:20:00,17:35:00,conditions Windy,Medium ,2,Buffet ,scooter ,1,No ,Urban ,(min) 20
0x775e ,SURRES02DEL03 ,23,4.7,21.186608,72.794136,21.216608,72.824136,19-03-2022,21:20:00,21:25:00,conditions Windy,Jam ,2,Buffet ,electric_scooter ,NaN ,No ,Urban ,(min) 16
0xde62 ,DEHRES05DEL01 ,39,4.6,30.346994,78.062543,30.416994,78.132543,14-02-2022,18:00:00,18:05:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 37
0xb04e ,HYDRES19DEL01 ,25,5,17.458998,78.500366,17.468998,78.510366,3/3/2022,11:15:00,11:30:00,conditions Cloudy,High ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 26
0x40af ,SURRES01DEL01 ,27,4.1,21.186438,72.794115,21.296438,72.904115,8/3/2022,18:00:00,18:05:00,conditions Fog,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,(min) 33
0x2c59 ,COIMBRES19DEL02 ,33,4.7,11.022298,76.998349,11.042298,77.018349,13-03-2022,9:15:00,9:25:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xd56 ,CHENRES02DEL01 ,NaN ,NaN ,13.086438,80.220672,13.126439,80.260672,5/3/2022,NaN ,15:05:00,conditions Stormy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 35
0xcbe ,MUMRES09DEL01 ,21,4.5,18.994049,72.825203,19.034049,72.865203,28-03-2022,16:40:00,16:55:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x678d ,VADRES02DEL03 ,39,4.7,0,0,0.03,0.03,9/3/2022,22:45:00,23:00:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xb40e ,COIMBRES08DEL01 ,29,4.7,11.001852,76.976268,11.111852,77.086268,2/3/2022,20:35:00,20:40:00,conditions Windy,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 24
0x8c80 ,CHENRES06DEL02 ,25,4.6,13.054347,80.257221,13.184347,80.387221,23-03-2022,18:40:00,18:45:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xc723 ,KOCRES14DEL01 ,29,4.7,10.027014,76.308053,10.067014,76.348053,17-02-2022,13:20:00,13:35:00,conditions Fog,High ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 26
0x5883 ,PUNERES06DEL02 ,34,5,18.546258,73.904337,18.626258,73.984337,14-03-2022,22:40:00,22:55:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x34db ,SURRES19DEL02 ,34,4.6,21.149669,72.772629,21.279669,72.902629,27-03-2022,20:40:00,20:55:00,conditions Fog,Jam ,1,Drinks ,scooter ,2,Yes ,Metropolitian ,(min) 42
0x2b90 ,MUMRES08DEL01 ,33,5,19.065838,72.832658,19.075838,72.842658,26-03-2022,8:55:00,9:10:00,conditions Windy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc55e ,KOCRES01DEL03 ,27,4.6,9.979363,76.285001,10.069363,76.375001,16-02-2022,18:50:00,19:05:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 21
0x9f5e ,JAPRES03DEL03 ,27,4.7,26.913483,75.803139,26.973483,75.863139,13-03-2022,22:35:00,22:40:00,conditions Windy,Low ,1,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 12
0x5174 ,MYSRES11DEL03 ,24,4.5,12.323225,76.630028,12.383225,76.690028,15-03-2022,21:30:00,21:35:00,conditions Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 54
0x5906 ,RANCHIRES17DEL03 ,25,4.9,23.374878,85.335739,23.434878,85.395739,3/4/2022,18:55:00,19:00:00,conditions Stormy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x6814 ,CHENRES010DEL02 ,23,4.9,13.066762,80.251865,13.116762,80.301865,1/4/2022,17:30:00,17:40:00,conditions Sunny,Medium ,2,Meal ,motorcycle ,NaN ,No ,Urban ,(min) 13
0xc848 ,BHPRES15DEL03 ,27,4.3,23.234249,77.434007,23.264249,77.464007,17-02-2022,21:45:00,21:50:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x7900 ,BANGRES06DEL01 ,29,4.5,12.979096,77.640625,12.989096,77.650625,3/3/2022,9:00:00,9:15:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,NaN ,(min) 24
0x62e5 ,INDORES17DEL02 ,24,4.9,22.761226,75.887522,22.891226,76.017522,4/3/2022,22:20:00,22:25:00,conditions Stormy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 19
0xd8e2 ,GOARES17DEL03 ,27,4.6,15.496162,73.825364,15.586162,73.915364,12/2/2022,20:20:00,20:35:00,conditions Fog,Jam ,1,Snack ,scooter ,2,No ,Metropolitian ,(min) 41
0x3e56 ,COIMBRES04DEL03 ,24,4.7,11.024839,77.007003,11.084839,77.067003,26-03-2022,20:15:00,20:30:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 17
0x8295 ,SURRES01DEL02 ,32,4.9,21.186438,72.794115,21.266438,72.874115,18-03-2022,23:00:00,23:10:00,conditions Windy,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 27
0x72ea ,VADRES14DEL03 ,28,4.7,22.311603,73.165012,22.371603,73.225012,28-03-2022,22:55:00,23:00:00,conditions Sunny,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 19
0x72a3 ,CHENRES12DEL01 ,24,4.9,12.972793,80.249982,13.042793,80.319982,25-03-2022,23:15:00,23:30:00,conditions Windy,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 14
0xa61d ,JAPRES08DEL01 ,21,4.6,26.910262,75.783013,26.920262,75.793013,9/3/2022,9:15:00,9:25:00,conditions Stormy,Low ,1,Drinks ,scooter ,1,No ,Urban ,(min) 18
0x472a ,INDORES20DEL02 ,23,4.5,22.732225,75.874765,22.812225,75.954765,25-03-2022,20:45:00,21:00:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1,Yes ,Metropolitian ,(min) 44
0x633f ,JAPRES01DEL02 ,37,4.2,26.90519,75.810753,26.95519,75.860753,17-03-2022,18:15:00,18:25:00,conditions Stormy,Medium ,1,Drinks ,scooter ,2,No ,Metropolitian ,(min) 34
0x967e ,HYDRES16DEL01 ,22,4.9,17.440827,78.393391,17.450827,78.403391,21-03-2022,10:55:00,11:10:00,conditions Cloudy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 12
